MerchantName,Location,TransactionID,Category,TransactionAmount,AnomalyScore,FraudIndicator,CustomerID,SuspiciousFlag,AccountBalance,LastLogin,Name,Age,Address,Timestamp,MerchantID,Amount,Dates,Day,Week,Month,Year
Merchant 2506,Location 2506,506,Other,88.89654527087248,0.5391930404729627,0,1506,0,5745.0882908674,2023-05-21,Customer 1506,22,Address 1506,2022-01-09 19:00:00,2828,78.56207411278741,2022-01-09 19:00:00,9,1,1,2022
Merchant 2506,Location 2506,506,Other,88.89654527087248,0.5391930404729627,0,1506,0,5745.0882908674,2023-05-21,Customer 1506,22,Address 1506,2022-01-10 20:00:00,2442,46.17260059157836,2022-01-10 20:00:00,10,2,1,2022
Merchant 2506,Location 2506,506,Other,88.89654527087248,0.5391930404729627,0,1506,0,5745.0882908674,2023-05-21,Customer 1506,22,Address 1506,2022-01-31 04:00:00,2820,50.95738369702053,2022-01-31 04:00:00,31,5,1,2022
Merchant 2507,Location 2507,507,Travel,77.98288716478888,0.7511914943522533,0,1507,1,4994.358137921838,2023-05-22,Customer 1507,39,Address 1507,2022-01-24 00:00:00,2126,52.69894800838486,2022-01-24 00:00:00,24,4,1,2022
Merchant 2510,Location 2510,510,Other,23.45026384021462,0.9059701878428492,0,1510,0,7685.510723404021,2023-05-25,Customer 1510,53,Address 1510,2022-01-02 17:00:00,2518,85.10981610829299,2022-01-02 17:00:00,2,52,1,2022
Merchant 2510,Location 2510,510,Other,23.45026384021462,0.9059701878428492,0,1510,0,7685.510723404021,2023-05-25,Customer 1510,53,Address 1510,2022-01-23 12:00:00,2934,69.23669463993528,2022-01-23 12:00:00,23,3,1,2022
Merchant 2510,Location 2510,510,Other,23.45026384021462,0.9059701878428492,0,1510,0,7685.510723404021,2023-05-25,Customer 1510,53,Address 1510,2022-01-25 23:00:00,2131,49.6812699232487,2022-01-25 23:00:00,25,4,1,2022
Merchant 2511,Location 2511,511,Other,29.485434421487906,0.2556055258502914,0,1511,0,3104.942852136446,2023-05-26,Customer 1511,29,Address 1511,2022-02-10 10:00:00,2369,80.55756596081288,2022-02-10 10:00:00,10,6,2,2022
Merchant 2512,Location 2512,512,Travel,42.08658989934876,0.358194862777846,0,1512,0,7327.564000233736,2023-05-27,Customer 1512,64,Address 1512,2022-01-12 08:00:00,2779,28.303899974374268,2022-01-12 08:00:00,12,2,1,2022
Merchant 2512,Location 2512,512,Travel,42.08658989934876,0.358194862777846,0,1512,0,7327.564000233736,2023-05-27,Customer 1512,64,Address 1512,2022-01-19 11:00:00,2539,76.41250123375404,2022-01-19 11:00:00,19,3,1,2022
Merchant 2513,Location 2513,513,Food,64.97010131569849,0.6472169153955154,0,1513,0,6238.206319630766,2023-05-28,Customer 1513,47,Address 1513,2022-01-12 21:00:00,2287,30.768477767337625,2022-01-12 21:00:00,12,2,1,2022
Merchant 2513,Location 2513,513,Food,64.97010131569849,0.6472169153955154,0,1513,0,6238.206319630766,2023-05-28,Customer 1513,47,Address 1513,2022-01-30 09:00:00,2059,50.21421191817755,2022-01-30 09:00:00,30,4,1,2022
Merchant 2514,Location 2514,514,Travel,21.796197745089465,0.6932420142873471,0,1514,0,2045.0579963089228,2023-05-29,Customer 1514,20,Address 1514,2022-01-05 03:00:00,2027,13.097222776355888,2022-01-05 03:00:00,5,1,1,2022
Merchant 2514,Location 2514,514,Travel,21.796197745089465,0.6932420142873471,0,1514,0,2045.0579963089228,2023-05-29,Customer 1514,20,Address 1514,2022-02-08 17:00:00,2441,19.534609879795333,2022-02-08 17:00:00,8,6,2,2022
Merchant 2515,Location 2515,515,Food,45.52564850769525,0.8925939828354749,0,1515,0,7872.506549172416,2023-05-30,Customer 1515,37,Address 1515,2022-01-11 01:00:00,2702,25.420517132167863,2022-01-11 01:00:00,11,2,1,2022
Merchant 2515,Location 2515,515,Food,45.52564850769525,0.8925939828354749,0,1515,0,7872.506549172416,2023-05-30,Customer 1515,37,Address 1515,2022-02-03 11:00:00,2643,86.57748678092385,2022-02-03 11:00:00,3,5,2,2022
Merchant 2516,Location 2516,516,Travel,74.36791474172722,0.3343613352889214,0,1516,0,8658.737447150934,2023-05-31,Customer 1516,41,Address 1516,2022-01-16 23:00:00,2635,31.80425218452422,2022-01-16 23:00:00,16,2,1,2022
Merchant 2516,Location 2516,516,Travel,74.36791474172722,0.3343613352889214,0,1516,0,8658.737447150934,2023-05-31,Customer 1516,41,Address 1516,2022-01-30 05:00:00,2591,68.89307695977436,2022-01-30 05:00:00,30,4,1,2022
Merchant 2516,Location 2516,516,Travel,74.36791474172722,0.3343613352889214,0,1516,0,8658.737447150934,2023-05-31,Customer 1516,41,Address 1516,2022-02-09 03:00:00,2273,74.0970689078747,2022-02-09 03:00:00,9,6,2,2022
Merchant 2518,Location 2518,518,Other,58.71501977905394,0.6302915926782255,0,1518,0,1512.263352658831,2023-06-02,Customer 1518,19,Address 1518,2022-01-18 20:00:00,2797,50.4900697444044,2022-01-18 20:00:00,18,3,1,2022
Merchant 2518,Location 2518,518,Other,58.71501977905394,0.6302915926782255,0,1518,0,1512.263352658831,2023-06-02,Customer 1518,19,Address 1518,2022-02-09 00:00:00,2340,88.20869587689056,2022-02-09 00:00:00,9,6,2,2022
Merchant 2519,Location 2519,519,Other,49.41620363376524,0.3250686913417957,1,1519,0,9405.638537057404,2023-06-03,Customer 1519,38,Address 1519,2022-01-28 14:00:00,2394,21.063195513748365,2022-01-28 14:00:00,28,4,1,2022
Merchant 2520,Location 2520,520,Online,45.505085906455086,0.6238651273078697,0,1520,0,9476.348061611066,2023-06-04,Customer 1520,25,Address 1520,2022-02-01 10:00:00,2652,50.52963956631847,2022-02-01 10:00:00,1,5,2,2022
Merchant 2521,Location 2521,521,Food,72.13402240525451,0.5216001080391224,0,1521,0,8108.965746035182,2023-06-05,Customer 1521,27,Address 1521,2022-01-31 22:00:00,2803,77.69859250112718,2022-01-31 22:00:00,31,5,1,2022
Merchant 2527,Location 2527,527,Other,99.16801168992616,0.2726297489815542,0,1527,0,3545.727576422631,2023-06-11,Customer 1527,59,Address 1527,2022-01-02 12:00:00,2832,71.26856791663724,2022-01-02 12:00:00,2,52,1,2022
Merchant 2528,Location 2528,528,Travel,75.62932808638742,0.7471238062986284,0,1528,0,4034.1390886485497,2023-06-12,Customer 1528,28,Address 1528,2022-02-03 03:00:00,2256,25.97000920702483,2022-02-03 03:00:00,3,5,2,2022
Merchant 2530,Location 2530,530,Online,32.12537893165401,0.3017661210442771,0,1530,0,9391.394447653209,2023-06-14,Customer 1530,62,Address 1530,2022-01-18 02:00:00,2620,98.3970945564576,2022-01-18 02:00:00,18,3,1,2022
Merchant 2531,Location 2531,531,Retail,67.39074019819041,0.3309947313543306,0,1531,0,3163.588349598883,2023-06-15,Customer 1531,29,Address 1531,2022-01-15 04:00:00,2215,60.74497628008697,2022-01-15 04:00:00,15,2,1,2022
Merchant 2531,Location 2531,531,Retail,67.39074019819041,0.3309947313543306,0,1531,0,3163.588349598883,2023-06-15,Customer 1531,29,Address 1531,2022-01-25 16:00:00,2091,27.87987923354001,2022-01-25 16:00:00,25,4,1,2022
Merchant 2532,Location 2532,532,Other,28.47403121032192,0.4691574673531847,0,1532,0,3744.641315932557,2023-06-16,Customer 1532,60,Address 1532,2022-02-01 23:00:00,2239,13.93228352088363,2022-02-01 23:00:00,1,5,2,2022
Merchant 2533,Location 2533,533,Food,36.28961236138732,0.5016200072084841,0,1533,0,8928.443453180656,2023-06-17,Customer 1533,48,Address 1533,2022-02-07 02:00:00,2586,88.07345453811928,2022-02-07 02:00:00,7,6,2,2022
Merchant 2535,Location 2535,535,Online,76.87093769792966,0.2721990921548431,0,1535,0,8720.210862779113,2023-06-19,Customer 1535,53,Address 1535,2022-01-12 14:00:00,2491,56.754616986193845,2022-01-12 14:00:00,12,2,1,2022
Merchant 2537,Location 2537,537,Other,44.07973869795079,0.4595266917617078,0,1537,0,1947.17341955263,2023-06-21,Customer 1537,37,Address 1537,2022-01-06 07:00:00,2637,39.19964508295418,2022-01-06 07:00:00,6,1,1,2022
Merchant 2538,Location 2538,538,Food,28.86185266819369,0.191402885678013,0,1538,0,3447.1174140401004,2023-06-22,Customer 1538,62,Address 1538,2022-02-07 10:00:00,2296,15.900151898696164,2022-02-07 10:00:00,7,6,2,2022
Merchant 2540,Location 2540,540,Online,22.02946182203776,0.5851802736554172,0,1540,0,7984.455061795056,2023-06-24,Customer 1540,34,Address 1540,2022-01-17 16:00:00,2933,73.49337233388856,2022-01-17 16:00:00,17,3,1,2022
Merchant 2542,Location 2542,542,Food,77.2385186191252,0.5685122195832132,0,1542,0,6808.655941809088,2023-06-26,Customer 1542,63,Address 1542,2022-01-08 22:00:00,2360,39.27911887178642,2022-01-08 22:00:00,8,1,1,2022
Merchant 2544,Location 2544,544,Retail,20.295347919606144,0.4768124088601617,0,1544,0,8546.332849531158,2023-06-28,Customer 1544,55,Address 1544,2022-02-07 05:00:00,2633,84.71865132912392,2022-02-07 05:00:00,7,6,2,2022
Merchant 2546,Location 2546,546,Travel,71.10757833788674,0.827116638876693,0,1546,0,6282.241817070153,2023-06-30,Customer 1546,52,Address 1546,2022-01-11 11:00:00,2120,39.64193470676073,2022-01-11 11:00:00,11,2,1,2022
Merchant 2547,Location 2547,547,Food,14.024762382450913,0.3061671106089534,0,1547,0,6742.168051456645,2023-07-01,Customer 1547,31,Address 1547,2022-01-02 11:00:00,2674,42.20773347952953,2022-01-02 11:00:00,2,52,1,2022
Merchant 2548,Location 2548,548,Retail,76.1251576888117,0.4135308269157837,0,1548,0,4483.156300402189,2023-07-02,Customer 1548,29,Address 1548,2022-01-03 19:00:00,2781,95.23140544260824,2022-01-03 19:00:00,3,1,1,2022
Merchant 2548,Location 2548,548,Retail,76.1251576888117,0.4135308269157837,0,1548,0,4483.156300402189,2023-07-02,Customer 1548,29,Address 1548,2022-01-08 12:00:00,2078,74.59376570121384,2022-01-08 12:00:00,8,1,1,2022
Merchant 2549,Location 2549,549,Food,25.07008358563905,0.3586166662378,1,1549,0,4220.470748699525,2023-07-03,Customer 1549,60,Address 1549,2022-01-09 07:00:00,2900,10.867087743046213,2022-01-09 07:00:00,9,1,1,2022
Merchant 2549,Location 2549,549,Food,25.07008358563905,0.3586166662378,1,1549,0,4220.470748699525,2023-07-03,Customer 1549,60,Address 1549,2022-02-04 08:00:00,2590,68.42739649280826,2022-02-04 08:00:00,4,5,2,2022
Merchant 2551,Location 2551,551,Food,64.56228438413495,0.7647580142112145,0,1551,0,2398.035018648643,2023-07-05,Customer 1551,58,Address 1551,2022-02-05 15:00:00,2811,77.92991329715457,2022-02-05 15:00:00,5,5,2,2022
Merchant 2553,Location 2553,553,Food,35.565541733174896,0.2890093311778844,1,1553,0,5095.375076401113,2023-07-07,Customer 1553,37,Address 1553,2022-02-05 21:00:00,2077,80.41574164113865,2022-02-05 21:00:00,5,5,2,2022
Merchant 2555,Location 2555,555,Online,14.597041829893008,0.1450040052616865,0,1555,0,1776.6329873685736,2023-07-09,Customer 1555,45,Address 1555,2022-01-14 02:00:00,2506,84.98269506569027,2022-01-14 02:00:00,14,2,1,2022
Merchant 2555,Location 2555,555,Online,14.597041829893008,0.1450040052616865,0,1555,0,1776.6329873685736,2023-07-09,Customer 1555,45,Address 1555,2022-02-02 01:00:00,2834,66.9648788192244,2022-02-02 01:00:00,2,5,2,2022
Merchant 2556,Location 2556,556,Retail,55.25302445396565,0.2638992188683519,0,1556,0,2262.489051602548,2023-07-10,Customer 1556,53,Address 1556,2022-01-10 05:00:00,2206,67.7566473614084,2022-01-10 05:00:00,10,2,1,2022
Merchant 2557,Location 2557,557,Food,58.845687841143416,0.7081166726390359,0,1557,0,7585.899378417061,2023-07-11,Customer 1557,62,Address 1557,2022-01-13 23:00:00,2195,61.47768761043001,2022-01-13 23:00:00,13,2,1,2022
Merchant 2558,Location 2558,558,Food,57.22281084326793,0.065989495975014,0,1558,0,9927.157718777764,2023-07-12,Customer 1558,35,Address 1558,2022-01-11 20:00:00,2911,61.32263139109206,2022-01-11 20:00:00,11,2,1,2022
Merchant 2558,Location 2558,558,Food,57.22281084326793,0.065989495975014,0,1558,0,9927.157718777764,2023-07-12,Customer 1558,35,Address 1558,2022-01-25 21:00:00,2979,13.912774695481485,2022-01-25 21:00:00,25,4,1,2022
Merchant 2559,Location 2559,559,Food,98.8018167083342,0.0003129210023212,0,1559,0,4091.6780540746336,2023-07-13,Customer 1559,22,Address 1559,2022-01-09 11:00:00,2856,68.40522340995258,2022-01-09 11:00:00,9,1,1,2022
Merchant 2561,Location 2561,561,Other,49.08960789819064,0.3653544010626799,0,1561,0,8361.02081851776,2023-07-15,Customer 1561,58,Address 1561,2022-01-28 04:00:00,2936,49.48630478596331,2022-01-28 04:00:00,28,4,1,2022
Merchant 2562,Location 2562,562,Other,80.73234232826634,0.2611520209387087,0,1562,0,9938.92291891054,2023-07-16,Customer 1562,43,Address 1562,2022-01-12 17:00:00,2713,66.57002449606415,2022-01-12 17:00:00,12,2,1,2022
Merchant 2562,Location 2562,562,Other,80.73234232826634,0.2611520209387087,0,1562,0,9938.92291891054,2023-07-16,Customer 1562,43,Address 1562,2022-01-22 09:00:00,2841,47.31206587825806,2022-01-22 09:00:00,22,3,1,2022
Merchant 2565,Location 2565,565,Food,71.22961283863575,0.689377718975578,0,1565,0,8921.44288847097,2023-07-19,Customer 1565,33,Address 1565,2022-01-26 00:00:00,2489,74.02517524763373,2022-01-26 00:00:00,26,4,1,2022
Merchant 2565,Location 2565,565,Food,71.22961283863575,0.689377718975578,0,1565,0,8921.44288847097,2023-07-19,Customer 1565,33,Address 1565,2022-02-04 12:00:00,2524,98.14338652516008,2022-02-04 12:00:00,4,5,2,2022
Merchant 2566,Location 2566,566,Other,12.947838155574916,0.4503954900089659,0,1566,0,7067.831608802621,2023-07-20,Customer 1566,39,Address 1566,2022-02-11 12:00:00,2888,96.29979162337555,2022-02-11 12:00:00,11,6,2,2022
Merchant 2568,Location 2568,568,Online,65.99753207862302,0.8192144188445474,0,1568,0,3281.3375318246426,2023-07-22,Customer 1568,31,Address 1568,2022-02-09 14:00:00,2581,68.36620472188787,2022-02-09 14:00:00,9,6,2,2022
Merchant 2569,Location 2569,569,Food,73.61284284094162,0.108578431973914,0,1569,0,6363.937936403128,2023-07-23,Customer 1569,31,Address 1569,2022-01-06 06:00:00,2390,55.48555001123924,2022-01-06 06:00:00,6,1,1,2022
Merchant 2569,Location 2569,569,Food,73.61284284094162,0.108578431973914,0,1569,0,6363.937936403128,2023-07-23,Customer 1569,31,Address 1569,2022-01-30 08:00:00,2253,13.492930777205416,2022-01-30 08:00:00,30,4,1,2022
Merchant 2570,Location 2570,570,Travel,45.70892854469648,0.7705794406270359,0,1570,0,1117.747401166069,2023-07-24,Customer 1570,21,Address 1570,2022-01-30 00:00:00,2464,62.3226204060321,2022-01-30 00:00:00,30,4,1,2022
Merchant 2571,Location 2571,571,Travel,23.20161468546752,0.707336006974676,0,1571,0,9122.326240080129,2023-07-25,Customer 1571,24,Address 1571,2022-01-19 01:00:00,2362,31.736387333577436,2022-01-19 01:00:00,19,3,1,2022
Merchant 2571,Location 2571,571,Travel,23.20161468546752,0.707336006974676,0,1571,0,9122.326240080129,2023-07-25,Customer 1571,24,Address 1571,2022-02-06 17:00:00,2379,84.60060342839287,2022-02-06 17:00:00,6,5,2,2022
Merchant 2572,Location 2572,572,Online,23.830703133369354,0.6157921144429012,0,1572,0,2067.485107928368,2023-07-26,Customer 1572,47,Address 1572,2022-01-15 22:00:00,2859,47.12640903265764,2022-01-15 22:00:00,15,2,1,2022
Merchant 2572,Location 2572,572,Online,23.830703133369354,0.6157921144429012,0,1572,0,2067.485107928368,2023-07-26,Customer 1572,47,Address 1572,2022-01-30 12:00:00,2822,54.75994303494783,2022-01-30 12:00:00,30,4,1,2022
Merchant 2573,Location 2573,573,Travel,60.08855743019992,0.4324468689113392,0,1573,1,8400.252361437635,2023-07-27,Customer 1573,35,Address 1573,2022-01-21 01:00:00,2584,70.04776805143774,2022-01-21 01:00:00,21,3,1,2022
Merchant 2573,Location 2573,573,Travel,60.08855743019992,0.4324468689113392,0,1573,1,8400.252361437635,2023-07-27,Customer 1573,35,Address 1573,2022-01-26 01:00:00,2383,71.2219055244872,2022-01-26 01:00:00,26,4,1,2022
Merchant 2574,Location 2574,574,Online,95.82571214849716,0.1710115790912348,0,1574,0,5541.197921465388,2023-07-28,Customer 1574,55,Address 1574,2022-01-01 09:00:00,2638,17.245409041786953,2022-01-01 09:00:00,1,52,1,2022
Merchant 2574,Location 2574,574,Online,95.82571214849716,0.1710115790912348,0,1574,0,5541.197921465388,2023-07-28,Customer 1574,55,Address 1574,2022-01-06 19:00:00,2180,36.9412542954954,2022-01-06 19:00:00,6,1,1,2022
Merchant 2575,Location 2575,575,Retail,90.20980446696748,0.2413802893802608,0,1575,0,7192.646432329213,2023-07-29,Customer 1575,21,Address 1575,2022-01-05 21:00:00,2428,56.60485656715164,2022-01-05 21:00:00,5,1,1,2022
Merchant 2577,Location 2577,577,Other,86.65348344932752,0.0305014318747617,0,1577,0,3282.9902053373853,2023-07-31,Customer 1577,30,Address 1577,2022-02-01 09:00:00,2889,78.96614976415842,2022-02-01 09:00:00,1,5,2,2022
Merchant 2578,Location 2578,578,Travel,77.29106098329157,0.4535346052163812,0,1578,0,4571.53943970017,2023-08-01,Customer 1578,29,Address 1578,2022-01-17 20:00:00,2773,83.55191142615169,2022-01-17 20:00:00,17,3,1,2022
Merchant 2578,Location 2578,578,Travel,77.29106098329157,0.4535346052163812,0,1578,0,4571.53943970017,2023-08-01,Customer 1578,29,Address 1578,2022-02-10 04:00:00,2883,66.38073201509731,2022-02-10 04:00:00,10,6,2,2022
Merchant 2579,Location 2579,579,Travel,34.84523603737763,0.925580638429988,0,1579,0,2479.274894148096,2023-08-02,Customer 1579,41,Address 1579,2022-02-04 23:00:00,2057,42.72787792971032,2022-02-04 23:00:00,4,5,2,2022
Merchant 2581,Location 2581,581,Travel,27.776210631878016,0.6151318749918973,0,1581,0,8128.017215100595,2023-08-04,Customer 1581,41,Address 1581,2022-01-30 10:00:00,2768,13.34729469050691,2022-01-30 10:00:00,30,4,1,2022
Merchant 2581,Location 2581,581,Travel,27.776210631878016,0.6151318749918973,0,1581,0,8128.017215100595,2023-08-04,Customer 1581,41,Address 1581,2022-01-30 15:00:00,2850,25.893679758299516,2022-01-30 15:00:00,30,4,1,2022
Merchant 2581,Location 2581,581,Travel,27.776210631878016,0.6151318749918973,0,1581,0,8128.017215100595,2023-08-04,Customer 1581,41,Address 1581,2022-02-01 02:00:00,2070,66.2454350634327,2022-02-01 02:00:00,1,5,2,2022
Merchant 2585,Location 2585,585,Online,96.86197649100174,0.2951400443856831,0,1585,0,7900.2424003291135,2023-08-08,Customer 1585,37,Address 1585,2022-01-05 06:00:00,2744,12.458635265316776,2022-01-05 06:00:00,5,1,1,2022
Merchant 2586,Location 2586,586,Travel,75.70566038140832,0.8958436085336823,0,1586,0,4726.937230596973,2023-08-09,Customer 1586,40,Address 1586,2022-01-16 17:00:00,2477,25.562897726593995,2022-01-16 17:00:00,16,2,1,2022
Merchant 2586,Location 2586,586,Travel,75.70566038140832,0.8958436085336823,0,1586,0,4726.937230596973,2023-08-09,Customer 1586,40,Address 1586,2022-01-17 21:00:00,2449,16.358985768519588,2022-01-17 21:00:00,17,3,1,2022
Merchant 2586,Location 2586,586,Travel,75.70566038140832,0.8958436085336823,0,1586,0,4726.937230596973,2023-08-09,Customer 1586,40,Address 1586,2022-01-28 08:00:00,2526,70.9884772362866,2022-01-28 08:00:00,28,4,1,2022
Merchant 2587,Location 2587,587,Food,79.87859224113026,0.3281384083244372,0,1587,0,8573.123086384709,2023-08-10,Customer 1587,41,Address 1587,2022-01-21 17:00:00,2583,65.61696394010804,2022-01-21 17:00:00,21,3,1,2022
Merchant 2587,Location 2587,587,Food,79.87859224113026,0.3281384083244372,0,1587,0,8573.123086384709,2023-08-10,Customer 1587,41,Address 1587,2022-02-01 15:00:00,2968,29.53436473015511,2022-02-01 15:00:00,1,5,2,2022
Merchant 2588,Location 2588,588,Other,63.01423970331876,0.6108114169536368,0,1588,0,7925.082131230957,2023-08-11,Customer 1588,27,Address 1588,2022-01-06 11:00:00,2588,65.03159710701489,2022-01-06 11:00:00,6,1,1,2022
Merchant 2591,Location 2591,591,Travel,18.78711993666675,0.9740997104770862,0,1591,0,7962.41027548533,2023-08-14,Customer 1591,36,Address 1591,2022-01-08 14:00:00,2671,71.65549550773102,2022-01-08 14:00:00,8,1,1,2022
Merchant 2591,Location 2591,591,Travel,18.78711993666675,0.9740997104770862,0,1591,0,7962.41027548533,2023-08-14,Customer 1591,36,Address 1591,2022-01-23 10:00:00,2830,59.58695557387782,2022-01-23 10:00:00,23,3,1,2022
Merchant 2591,Location 2591,591,Travel,18.78711993666675,0.9740997104770862,0,1591,0,7962.41027548533,2023-08-14,Customer 1591,36,Address 1591,2022-01-30 06:00:00,2631,53.20236312702749,2022-01-30 06:00:00,30,4,1,2022
Merchant 2592,Location 2592,592,Retail,73.96965272229485,0.043564933200842,0,1592,0,3760.16147956012,2023-08-15,Customer 1592,29,Address 1592,2022-02-09 19:00:00,2541,22.090776401179784,2022-02-09 19:00:00,9,6,2,2022
Merchant 2595,Location 2595,595,Other,89.72475793223832,0.6844904001802953,0,1595,0,1150.2959489054026,2023-08-18,Customer 1595,53,Address 1595,2022-01-26 17:00:00,2668,68.16151267115706,2022-01-26 17:00:00,26,4,1,2022
Merchant 2595,Location 2595,595,Other,89.72475793223832,0.6844904001802953,0,1595,0,1150.2959489054026,2023-08-18,Customer 1595,53,Address 1595,2022-02-07 20:00:00,2694,73.55606662201993,2022-02-07 20:00:00,7,6,2,2022
Merchant 2595,Location 2595,595,Other,89.72475793223832,0.6844904001802953,0,1595,0,1150.2959489054026,2023-08-18,Customer 1595,53,Address 1595,2022-02-11 05:00:00,2587,64.6020311134568,2022-02-11 05:00:00,11,6,2,2022
Merchant 2596,Location 2596,596,Travel,86.91609663853549,0.3896075179244328,0,1596,0,7604.03581291833,2023-08-19,Customer 1596,62,Address 1596,2022-01-08 09:00:00,2196,91.89645670792092,2022-01-08 09:00:00,8,1,1,2022
Merchant 2596,Location 2596,596,Travel,86.91609663853549,0.3896075179244328,0,1596,0,7604.03581291833,2023-08-19,Customer 1596,62,Address 1596,2022-01-09 18:00:00,2989,67.03130270994141,2022-01-09 18:00:00,9,1,1,2022
Merchant 2597,Location 2597,597,Food,24.23981157268908,0.0033134615369962,0,1597,0,7732.131278300012,2023-08-20,Customer 1597,33,Address 1597,2022-01-13 01:00:00,2039,77.3046654263469,2022-01-13 01:00:00,13,2,1,2022
Merchant 2597,Location 2597,597,Food,24.23981157268908,0.0033134615369962,0,1597,0,7732.131278300012,2023-08-20,Customer 1597,33,Address 1597,2022-02-05 09:00:00,2850,63.46015786810301,2022-02-05 09:00:00,5,5,2,2022
Merchant 2598,Location 2598,598,Retail,72.91096186749405,0.909676443687015,0,1598,0,6550.062414282284,2023-08-21,Customer 1598,29,Address 1598,2022-01-07 04:00:00,2751,10.863844969173988,2022-01-07 04:00:00,7,1,1,2022
Merchant 2599,Location 2599,599,Other,82.85202509457709,0.6614929579114033,0,1599,1,8662.854278923118,2023-08-22,Customer 1599,18,Address 1599,2022-01-09 05:00:00,2162,77.50218977872183,2022-01-09 05:00:00,9,1,1,2022
Merchant 2600,Location 2600,600,Food,60.49814143710503,0.4684326166652233,0,1600,0,9402.340679191357,2023-08-23,Customer 1600,55,Address 1600,2022-01-22 04:00:00,2208,61.48081498804065,2022-01-22 04:00:00,22,3,1,2022
Merchant 2602,Location 2602,602,Retail,28.88706840673035,0.3261839931966841,0,1602,0,3812.531832449845,2023-08-25,Customer 1602,40,Address 1602,2022-01-16 02:00:00,2287,72.73147248409899,2022-01-16 02:00:00,16,2,1,2022
Merchant 2604,Location 2604,604,Travel,94.80117505157018,0.2655540349578368,0,1604,0,4470.138105796166,2023-08-27,Customer 1604,36,Address 1604,2022-01-12 22:00:00,2328,57.45622413714661,2022-01-12 22:00:00,12,2,1,2022
Merchant 2604,Location 2604,604,Travel,94.80117505157018,0.2655540349578368,0,1604,0,4470.138105796166,2023-08-27,Customer 1604,36,Address 1604,2022-01-22 16:00:00,2415,29.32097037446717,2022-01-22 16:00:00,22,3,1,2022
Merchant 2606,Location 2606,606,Online,36.05423423201009,0.7108090523094975,0,1606,0,4152.721122244118,2023-08-29,Customer 1606,60,Address 1606,2022-01-04 02:00:00,2872,13.42002255353782,2022-01-04 02:00:00,4,1,1,2022
Merchant 2606,Location 2606,606,Online,36.05423423201009,0.7108090523094975,0,1606,0,4152.721122244118,2023-08-29,Customer 1606,60,Address 1606,2022-02-08 09:00:00,2714,53.520423375763215,2022-02-08 09:00:00,8,6,2,2022
Merchant 2608,Location 2608,608,Food,85.80333328900018,0.9860397382767035,0,1608,0,4084.721807054024,2023-08-31,Customer 1608,28,Address 1608,2022-01-19 14:00:00,2409,73.16714728850143,2022-01-19 14:00:00,19,3,1,2022
Merchant 2608,Location 2608,608,Food,85.80333328900018,0.9860397382767035,0,1608,0,4084.721807054024,2023-08-31,Customer 1608,28,Address 1608,2022-01-22 17:00:00,2705,26.18436652741295,2022-01-22 17:00:00,22,3,1,2022
Merchant 2609,Location 2609,609,Online,71.4622660268702,0.2494273555152583,1,1609,0,7085.442721000245,2023-09-01,Customer 1609,29,Address 1609,2022-01-05 11:00:00,2967,96.8105858612092,2022-01-05 11:00:00,5,1,1,2022
Merchant 2609,Location 2609,609,Online,71.4622660268702,0.2494273555152583,1,1609,0,7085.442721000245,2023-09-01,Customer 1609,29,Address 1609,2022-01-08 19:00:00,2348,39.15191297159039,2022-01-08 19:00:00,8,1,1,2022
Merchant 2609,Location 2609,609,Online,71.4622660268702,0.2494273555152583,1,1609,0,7085.442721000245,2023-09-01,Customer 1609,29,Address 1609,2022-01-09 21:00:00,2536,66.22278769805163,2022-01-09 21:00:00,9,1,1,2022
Merchant 2610,Location 2610,610,Other,90.01981973137339,0.5122600501751468,0,1610,0,4122.163755988957,2023-09-02,Customer 1610,22,Address 1610,2022-01-31 14:00:00,2086,68.61623599279721,2022-01-31 14:00:00,31,5,1,2022
Merchant 2611,Location 2611,611,Food,35.53622466237405,0.6463709162458597,1,1611,0,3612.869037587848,2023-09-03,Customer 1611,21,Address 1611,2022-01-03 07:00:00,2292,83.1517552203441,2022-01-03 07:00:00,3,1,1,2022
Merchant 2612,Location 2612,612,Travel,61.05825497080078,0.8067575236349557,0,1612,0,1437.9427525147803,2023-09-04,Customer 1612,23,Address 1612,2022-01-27 07:00:00,2941,79.37134605324061,2022-01-27 07:00:00,27,4,1,2022
Merchant 2613,Location 2613,613,Other,33.42063794967267,0.2607989175769328,0,1613,0,8486.464783345322,2023-09-05,Customer 1613,21,Address 1613,2022-01-01 22:00:00,2465,85.4201781893225,2022-01-01 22:00:00,1,52,1,2022
Merchant 2613,Location 2613,613,Other,33.42063794967267,0.2607989175769328,0,1613,0,8486.464783345322,2023-09-05,Customer 1613,21,Address 1613,2022-01-22 08:00:00,2867,57.82044734885588,2022-01-22 08:00:00,22,3,1,2022
Merchant 2615,Location 2615,615,Online,59.31212836896322,0.2283551215387463,0,1615,0,9447.919780990504,2023-09-07,Customer 1615,28,Address 1615,2022-01-15 13:00:00,2836,43.45501371682296,2022-01-15 13:00:00,15,2,1,2022
Merchant 2615,Location 2615,615,Online,59.31212836896322,0.2283551215387463,0,1615,0,9447.919780990504,2023-09-07,Customer 1615,28,Address 1615,2022-01-20 07:00:00,2225,15.721131427539593,2022-01-20 07:00:00,20,3,1,2022
